"Country or Area";"Year";"Value";"Value Footnotes"
"Iran (Islamic Republic of)";"1988";"3100";""
"Iran (Islamic Republic of)";"1987";"3292";""
"Iran (Islamic Republic of)";"1986";"3356";""
"Iran (Islamic Republic of)";"1985";"3746";""
"Iran (Islamic Republic of)";"1984";"3704";""
"Iran (Islamic Republic of)";"1983";"3767";""
"Iran (Islamic Republic of)";"1982";"3339";""
"Iran (Islamic Republic of)";"1981";"2888";""
"Iran (Islamic Republic of)";"1980";"2885";""
"Iran (Islamic Republic of)";"1979";"3156";""
"Iran (Islamic Republic of)";"1978";"3244";""
"Iran (Islamic Republic of)";"1977";"3383";""
"Iran (Islamic Republic of)";"1976";"3328";""
"Iran (Islamic Republic of)";"1975";"2759";""
"Ireland";"2006";"41925";""
"Ireland";"2005";"38892";""
"Ireland";"2004";"36582";""
"Ireland";"2003";"34742";""
"Ireland";"2002";"33130";""
"Ireland";"2001";"31203";""
"Ireland";"2000";"29155";""
"Ireland";"1999";"26476";""
"Ireland";"1998";"23839";""
"Ireland";"1997";"21953";""
"Ireland";"1996";"19529";""
"Ireland";"1995";"17844";""
"Ireland";"1994";"16121";""
"Ireland";"1993";"14960";""
"Ireland";"1992";"14297";""
"Ireland";"1991";"13613";""
"Ireland";"1990";"12977";""
"Ireland";"1989";"11507";""
"Ireland";"1988";"10414";""
"Ireland";"1987";"9525";""
"Ireland";"1986";"8872";""
"Ireland";"1985";"8718";""
"Ireland";"1984";"8231";""
"Ireland";"1983";"7656";""
"Ireland";"1982";"7434";""
"Ireland";"1981";"6924";""
"Ireland";"1980";"6202";""
"Ireland";"1979";"5569";""
"Ireland";"1978";"5070";""
"Ireland";"1977";"4476";""
"Ireland";"1976";"3943";""
"Ireland";"1975";"3736";""
"Israel";"2005";"25875";""
"Israel";"2004";"24304";""
"Israel";"2003";"23062";""
"Israel";"2002";"22623";""
"Israel";"2001";"22962";""
"Israel";"2000";"23015";""
"Israel";"1999";"21480";""
"Israel";"1998";"21224";""
"Israel";"1997";"20712";""
"Israel";"1996";"20158";""
"Israel";"1995";"19272";""
"Israel";"1994";"18184";""
"Israel";"1993";"17091";""
"Israel";"1992";"16254";""
"Israel";"1991";"15571";""
"Israel";"1990";"14835";""
"Israel";"1989";"13789";""
"Israel";"1988";"13396";""
"Israel";"1987";"12907";""
"Israel";"1986";"11909";""
"Israel";"1985";"11290";""
"Israel";"1984";"10777";""
"Israel";"1983";"10429";""
"Israel";"1982";"9870";""
"Israel";"1981";"9311";""
"Israel";"1980";"8258";""
"Israel";"1979";"7256";""
"Israel";"1978";"6467";""
"Israel";"1977";"5888";""
"Israel";"1976";"5662";""
"Israel";"1975";"5404";""
"Italy";"2006";"30654";""
"Italy";"2005";"29209";""
"Italy";"2004";"28574";""
"Italy";"2003";"27823";""
"Italy";"2002";"27471";""
"Italy";"2001";"26990";""
"Italy";"2000";"25905";""
"Italy";"1999";"24487";""
"Italy";"1998";"23687";""
"Italy";"1997";"23101";""
"Italy";"1996";"22313";""
"Italy";"1995";"21747";""
"Italy";"1994";"20727";""
"Italy";"1993";"19875";""
"Italy";"1992";"19615";""
"Italy";"1991";"19039";""
"Italy";"1990";"18131";""
"Italy";"1989";"17119";""
"Italy";"1988";"15965";""
"Italy";"1987";"14821";""
"Italy";"1986";"13978";""
"Italy";"1985";"13294";""
"Italy";"1984";"12550";""
"Italy";"1983";"11721";""
"Italy";"1982";"11149";""
"Italy";"1981";"10473";""
"Italy";"1980";"9505";""
"Italy";"1979";"8442";""
"Italy";"1978";"7378";""
"Italy";"1977";"6701";""
"Italy";"1976";"6170";""
"Italy";"1975";"5473";""
"Jamaica";"2006";"4521";""
"Jamaica";"2005";"4293";""
"Jamaica";"2004";"4113";""
"Jamaica";"2003";"3983";""
"Jamaica";"2002";"3820";""
"Jamaica";"2001";"3714";""
"Jamaica";"2000";"3597";""
"Jamaica";"1999";"3520";""
"Jamaica";"1998";"3468";""
"Jamaica";"1997";"3467";""
"Jamaica";"1996";"3483";""
"Jamaica";"1995";"3463";""
"Jamaica";"1994";"3343";""
"Jamaica";"1993";"3254";""
"Jamaica";"1992";"2929";""
"Jamaica";"1991";"2828";""
"Jamaica";"1990";"2624";""
"Jamaica";"1989";"2440";""
"Jamaica";"1988";"2210";""
"Jamaica";"1987";"2060";""
"Jamaica";"1986";"1871";""
"Jamaica";"1985";"1816";""
"Jamaica";"1984";"1840";""
"Jamaica";"1983";"1832";""
"Jamaica";"1982";"1762";""
"Jamaica";"1981";"1655";""
"Jamaica";"1980";"1494";""
"Jamaica";"1979";"1473";""
"Jamaica";"1978";"1390";""
"Jamaica";"1977";"1313";""
"Jamaica";"1976";"1281";""
"Jamaica";"1975";"1314";""
"Japan";"2006";"32385";""
"Japan";"2005";"30736";""
"Japan";"2004";"29083";""
"Japan";"2003";"27710";""
"Japan";"2002";"26741";""
"Japan";"2001";"26307";""
"Japan";"2000";"25646";""
"Japan";"1999";"24425";""
"Japan";"1998";"24176";""
"Japan";"1997";"24399";""
"Japan";"1996";"23732";""
"Japan";"1995";"22763";""
"Japan";"1994";"21976";""
"Japan";"1993";"21361";""
"Japan";"1992";"20881";""
"Japan";"1991";"20265";""
"Japan";"1990";"19005";""
"Japan";"1989";"17452";""
"Japan";"1988";"16034";""
"Japan";"1987";"14582";""
"Japan";"1986";"13739";""
"Japan";"1985";"13133";""
"Japan";"1984";"12200";""
"Japan";"1983";"11475";""
"Japan";"1982";"10938";""
"Japan";"1981";"10101";""
"Japan";"1980";"9037";""
"Japan";"1979";"8121";""
"Japan";"1978";"7169";""
"Japan";"1977";"6420";""
"Japan";"1976";"5839";""
"Japan";"1975";"5350";""
"Jordan";"2006";"5988";"14"
"Jordan";"2005";"5593";"14"
"Jordan";"2004";"5180";"14"
"Jordan";"2003";"4769";"14"
"Jordan";"2002";"4599";"14"
"Jordan";"2001";"4377";"14"
"Jordan";"2000";"4162";"14"
"Jordan";"1999";"4005";"14"
"Jordan";"1998";"3887";"14"
"Jordan";"1997";"3848";"14"
"Jordan";"1996";"3777";"14"
"Jordan";"1995";"3743";"14"
"Jordan";"1994";"3569";"14"
"Jordan";"1993";"3461";"14"
"Jordan";"1992";"3383";"14"
"Jordan";"1991";"2935";"14"
"Jordan";"1990";"3114";"14"
"Jordan";"1989";"3080";"14"
"Jordan";"1988";"3555";"14"
"Jordan";"1987";"3627";"14"
"Jordan";"1986";"3558";"14"
"Jordan";"1985";"3375";"14"
"Jordan";"1984";"3280";"14"
"Jordan";"1983";"3023";"14"
"Jordan";"1982";"2967";"14"
"Jordan";"1981";"2711";"14"
"Jordan";"1980";"2460";"14"
"Jordan";"1979";"1969";"14"
"Jordan";"1978";"1730";"14"
"Jordan";"1977";"1387";"14"
"Jordan";"1976";"1271";"14"
"Jordan";"1975";"1002";"14"
"Kazakhstan";"2006";"8853";""
"Kazakhstan";"2005";"7860";""
"Kazakhstan";"2004";"7017";""
"Kazakhstan";"2003";"6282";""
"Kazakhstan";"2002";"5652";""
"Kazakhstan";"2001";"5059";""
"Kazakhstan";"2000";"4345";""
"Kazakhstan";"1999";"3861";""
"Kazakhstan";"1998";"3671";""
"Kazakhstan";"1997";"3638";""
"Kazakhstan";"1996";"3463";""
"Kazakhstan";"1995";"3331";""
"Kazakhstan";"1994";"3494";""
"Kazakhstan";"1993";"3859";""
"Kazakhstan";"1992";"4127";""
"Kazakhstan";"1991";"4257";""
"Kazakhstan";"1990";"4650";""
"Kenya";"2006";"1316";""
"Kenya";"2005";"1240";""
"Kenya";"2004";"1165";""
"Kenya";"2003";"1107";""
"Kenya";"2002";"1076";""
"Kenya";"2001";"1074";""
"Kenya";"2000";"1033";""
"Kenya";"1999";"1028";""
"Kenya";"1998";"1013";""
"Kenya";"1997";"994";""
"Kenya";"1996";"997";""
"Kenya";"1995";"964";""
"Kenya";"1994";"930";""
"Kenya";"1993";"914";""
"Kenya";"1992";"917";""
"Kenya";"1991";"933";""
"Kenya";"1990";"917";""
"Kenya";"1989";"876";""
"Kenya";"1988";"835";""
"Kenya";"1987";"787";""
"Kenya";"1986";"749";""
"Kenya";"1985";"709";""
"Kenya";"1984";"685";""
"Kenya";"1983";"673";""
"Kenya";"1982";"664";""
"Kenya";"1981";"641";""
"Kenya";"1980";"586";""
"Kenya";"1979";"529";""
"Kenya";"1978";"471";""
"Kenya";"1977";"427";""
"Kenya";"1976";"381";""
"Kenya";"1975";"366";""
"Kiribati";"2006";"5309";""
"Kiribati";"2005";"4951";""
"Kiribati";"2004";"4874";""
"Kiribati";"2003";"4964";""
"Kiribati";"2002";"4883";""
"Kiribati";"2001";"4629";""
"Kiribati";"2000";"4545";""
"Kiribati";"1999";"4480";""
"Kiribati";"1998";"4300";""
"Kiribati";"1997";"3894";""
"Kiribati";"1996";"3704";""
"Kiribati";"1995";"3600";""
"Kiribati";"1994";"3414";""
"Kiribati";"1993";"3147";""
"Kiribati";"1992";"3088";""
"Kiribati";"1991";"3130";""
"Kiribati";"1990";"2887";""
"Kiribati";"1989";"2779";""
"Kiribati";"1988";"2990";""
"Kiribati";"1987";"2498";""
"Kiribati";"1986";"2562";""
"Kiribati";"1985";"2523";""
"Kiribati";"1984";"2624";""
"Kiribati";"1983";"2620";""
"Kiribati";"1982";"2367";""
"Kiribati";"1981";"2137";""
"Kiribati";"1980";"2067";""
"Kiribati";"1979";"3481";""
"Kiribati";"1978";"3709";""
"Kiribati";"1977";"3494";""
"Kiribati";"1976";"3502";""
"Kiribati";"1975";"4587";""
"Korea, Republic of";"2006";"23800";""
"Korea, Republic of";"2005";"22080";""
"Korea, Republic of";"2004";"20661";""
"Korea, Republic of";"2003";"19317";""
"Korea, Republic of";"2002";"18453";""
"Korea, Republic of";"2001";"17048";""
"Korea, Republic of";"2000";"16149";""
"Korea, Republic of";"1999";"14691";""
"Korea, Republic of";"1998";"13321";""
"Korea, Republic of";"1997";"14247";""
"Korea, Republic of";"1996";"13516";""
"Korea, Republic of";"1995";"12515";""
"Korea, Republic of";"1994";"11396";""
"Korea, Republic of";"1993";"10376";""
"Korea, Republic of";"1992";"9643";""
"Korea, Republic of";"1991";"8984";""
"Korea, Republic of";"1990";"8009";""
"Korea, Republic of";"1989";"7145";""
"Korea, Republic of";"1988";"6511";""
"Korea, Republic of";"1987";"5745";""
"Korea, Republic of";"1986";"5079";""
"Korea, Republic of";"1985";"4533";""
"Korea, Republic of";"1984";"4159";""
"Korea, Republic of";"1983";"3754";""
"Korea, Republic of";"1982";"3308";""
"Korea, Republic of";"1981";"2951";""
"Korea, Republic of";"1980";"2581";""
"Korea, Republic of";"1979";"2439";""
"Korea, Republic of";"1978";"2141";""
"Korea, Republic of";"1977";"1859";""
"Korea, Republic of";"1976";"1614";""
"Korea, Republic of";"1975";"1403";""
"Kuwait";"2005";"26321";""
"Kuwait";"2004";"24275";""
"Kuwait";"2003";"22861";""
"Kuwait";"2002";"20280";""
"Kuwait";"2001";"19462";""
"Kuwait";"2000";"19599";""
"Kuwait";"1999";"19042";""
"Kuwait";"1998";"19867";""
"Kuwait";"1997";"19405";""
"Kuwait";"1996";"19471";""
"Kuwait";"1995";"19962";""
"Kuwait";"1989";"12787";""
"Kuwait";"1988";"10236";""
"Kuwait";"1987";"11501";""
"Kuwait";"1986";"10823";""
"Kuwait";"1985";"10202";""
"Kuwait";"1984";"10691";""
"Kuwait";"1983";"10178";""
"Kuwait";"1982";"9265";""
"Kuwait";"1981";"10459";""
"Kuwait";"1980";"12465";""
"Kuwait";"1979";"15273";""
"Kuwait";"1978";"13168";""
"Kuwait";"1977";"12208";""
"Kuwait";"1976";"12249";""
"Kuwait";"1975";"11312";""
"Kyrgyzstan";"2006";"2024";""
"Kyrgyzstan";"2005";"1936";""
"Kyrgyzstan";"2004";"1901";""
"Kyrgyzstan";"2003";"1750";""
"Kyrgyzstan";"2002";"1617";""
"Kyrgyzstan";"2001";"1602";""
"Kyrgyzstan";"2000";"1497";""
"Kyrgyzstan";"1999";"1404";""
"Kyrgyzstan";"1998";"1354";""
"Kyrgyzstan";"1997";"1331";""
"Kyrgyzstan";"1996";"1208";""
"Kyrgyzstan";"1995";"1124";""
"Kyrgyzstan";"1994";"1177";""
"Kyrgyzstan";"1993";"1441";""
"Kyrgyzstan";"1992";"1666";""
"Kyrgyzstan";"1991";"1912";""
"Kyrgyzstan";"1990";"2038";""
"Kyrgyzstan";"1989";"1891";""
"Kyrgyzstan";"1988";"1807";""
"Kyrgyzstan";"1987";"1579";""
"Kyrgyzstan";"1986";"1519";""
"Lao People's Democratic Republic";"2006";"2329";""
"Lao People's Democratic Republic";"2005";"2139";""
"Lao People's Democratic Republic";"2004";"1969";""
"Lao People's Democratic Republic";"2003";"1832";""
"Lao People's Democratic Republic";"2002";"1719";""
"Lao People's Democratic Republic";"2001";"1621";""
"Lao People's Democratic Republic";"2000";"1523";""
"Lao People's Democratic Republic";"1999";"1436";""
"Lao People's Democratic Republic";"1998";"1345";""
"Lao People's Democratic Republic";"1997";"1308";""
"Lao People's Democratic Republic";"1996";"1231";""
"Lao People's Democratic Republic";"1995";"1158";""
"Lao People's Democratic Republic";"1994";"1088";""
"Lao People's Democratic Republic";"1993";"1012";""
"Lao People's Democratic Republic";"1992";"961";""
"Lao People's Democratic Republic";"1991";"906";""
"Lao People's Democratic Republic";"1990";"866";""
"Lao People's Democratic Republic";"1989";"805";""
"Lao People's Democratic Republic";"1988";"700";""
"Lao People's Democratic Republic";"1987";"712";""
"Lao People's Democratic Republic";"1986";"725";""
"Lao People's Democratic Republic";"1985";"696";""
"Lao People's Democratic Republic";"1984";"661";""
"Latvia";"2006";"15878";""
"Latvia";"2005";"13700";""
"Latvia";"2004";"11961";""
"Latvia";"2003";"10666";""
"Latvia";"2002";"9699";""
"Latvia";"2001";"8873";""
"Latvia";"2000";"7975";""
"Latvia";"1999";"7245";""
"Latvia";"1998";"6765";""
"Latvia";"1997";"6285";""
"Latvia";"1996";"5615";""
"Latvia";"1995";"5258";""
"Latvia";"1994";"5135";""
"Latvia";"1993";"4848";""
"Latvia";"1992";"4901";""
"Latvia";"1991";"6978";""
"Latvia";"1990";"7688";""
"Latvia";"1989";"8001";""
"Latvia";"1988";"7338";""
"Latvia";"1987";"6791";""
"Latvia";"1986";"6497";""
"Latvia";"1985";"6104";""
"Latvia";"1984";"5981";""
"Latvia";"1983";"5483";""
"Latvia";"1982";"5043";""
"Latvia";"1981";"4672";""
"Latvia";"1980";"4122";""
"Latvia";"1979";"3652";""
"Latvia";"1978";"3218";""
"Latvia";"1977";"2949";""
"Latvia";"1976";"2722";""
"Latvia";"1975";"2468";""
"Lebanon";"2006";"5642";""
"Lebanon";"2005";"5542";""
"Lebanon";"2004";"5388";""
"Lebanon";"2003";"4946";""
"Lebanon";"2002";"4712";""
"Lebanon";"2001";"4544";""
"Lebanon";"2000";"4301";""
"Lebanon";"1999";"4190";""
"Lebanon";"1998";"4213";""
"Lebanon";"1997";"4101";""
"Lebanon";"1996";"3984";""
"Lebanon";"1995";"3802";""
"Lebanon";"1994";"3600";""
"Lebanon";"1993";"3379";""
"Lebanon";"1992";"3203";""
"Lebanon";"1991";"3099";""
"Lebanon";"1990";"2224";""
"Lebanon";"1989";"1720";""
"Lebanon";"1988";"2902";""
"Lesotho";"2006";"3592";""
"Lesotho";"2005";"3384";""
"Lesotho";"2004";"3185";""
"Lesotho";"2003";"2980";""
"Lesotho";"2002";"2844";""
"Lesotho";"2001";"2723";""
"Lesotho";"2000";"2625";""
"Lesotho";"1999";"2524";""
"Lesotho";"1998";"2509";""
"Lesotho";"1997";"2630";""
"Lesotho";"1996";"2422";""
"Lesotho";"1995";"2192";""
"Lesotho";"1994";"2078";""
"Lesotho";"1993";"1995";""
"Lesotho";"1992";"1904";""
"Lesotho";"1991";"1802";""
"Lesotho";"1990";"1697";""
"Lesotho";"1989";"1556";""
"Lesotho";"1988";"1407";""
"Lesotho";"1987";"1249";""
"Lesotho";"1986";"1193";""
"Lesotho";"1985";"1184";""
"Lesotho";"1984";"1119";""
"Lesotho";"1983";"1002";""
"Lesotho";"1982";"1023";""
"Lesotho";"1981";"966";""
"Lesotho";"1980";"901";""
"Lesotho";"1979";"871";""
"Lesotho";"1978";"802";""
"Lesotho";"1977";"648";""
"Lesotho";"1976";"512";""
"Lesotho";"1975";"446";""
"Lithuania";"2006";"16221";""
"Lithuania";"2005";"14584";""
"Lithuania";"2004";"13081";""
"Lithuania";"2003";"11813";""
"Lithuania";"2002";"10450";""
"Lithuania";"2001";"9572";""
"Lithuania";"2000";"8719";""
"Lithuania";"1999";"8138";""
"Lithuania";"1998";"8105";""
"Lithuania";"1997";"7420";""
"Lithuania";"1996";"6773";""
"Lithuania";"1995";"6302";""
"Lithuania";"1994";"5937";""
"Lithuania";"1993";"6400";""
"Lithuania";"1992";"7434";""
"Lithuania";"1991";"9218";""
"Lithuania";"1990";"9458";""
"Luxembourg";"2006";"69246";""
"Luxembourg";"2005";"64088";""
"Luxembourg";"2004";"60249";""
"Luxembourg";"2003";"56735";""
"Luxembourg";"2002";"55285";""
"Luxembourg";"2001";"52904";""
"Luxembourg";"2000";"50564";""
"Luxembourg";"1999";"46266";""
"Luxembourg";"1998";"42599";""
"Luxembourg";"1997";"40042";""
"Luxembourg";"1996";"37708";""
"Luxembourg";"1995";"36989";""
"Luxembourg";"1994";"36243";""
"Luxembourg";"1993";"34677";""
"Luxembourg";"1992";"32996";""
"Luxembourg";"1991";"32119";""
"Luxembourg";"1990";"28954";""
"Luxembourg";"1989";"26769";""
"Luxembourg";"1988";"23759";""
"Luxembourg";"1987";"21270";""
"Luxembourg";"1986";"20030";""
"Luxembourg";"1985";"17927";""
"Luxembourg";"1984";"16966";""
"Luxembourg";"1983";"15425";""
"Luxembourg";"1982";"14412";""
"Luxembourg";"1981";"13429";""
"Luxembourg";"1980";"12367";""
"Luxembourg";"1979";"11286";""
"Luxembourg";"1978";"10216";""
"Luxembourg";"1977";"9186";""
"Luxembourg";"1976";"8524";""
"Luxembourg";"1975";"7870";""
"Madagascar";"2006";"972";""
"Madagascar";"2005";"924";""
"Madagascar";"2004";"881";""
"Madagascar";"2003";"838";""
"Madagascar";"2002";"769";""
"Madagascar";"2001";"890";""
"Madagascar";"2000";"844";""
"Madagascar";"1999";"811";""
"Madagascar";"1998";"787";""
"Madagascar";"1997";"772";""
"Madagascar";"1996";"755";""
"Madagascar";"1995";"747";""
"Madagascar";"1994";"742";""
"Madagascar";"1993";"749";""
"Madagascar";"1992";"738";""
"Madagascar";"1991";"734";""
"Madagascar";"1990";"780";""
"Madagascar";"1989";"749";""
"Madagascar";"1988";"713";""
"Madagascar";"1987";"686";""
"Madagascar";"1986";"679";""
"Madagascar";"1985";"670";""
"Madagascar";"1984";"661";""
"Madagascar";"1983";"645";""
"Madagascar";"1982";"632";""
"Madagascar";"1981";"625";""
"Madagascar";"1980";"650";""
"Madagascar";"1979";"608";""
"Madagascar";"1978";"525";""
"Madagascar";"1977";"518";""
"Madagascar";"1976";"489";""
"Madagascar";"1975";"490";""
"Malawi";"2006";"731";""
"Malawi";"2005";"669";""
"Malawi";"2004";"645";""
"Malawi";"2003";"600";""
"Malawi";"2002";"567";""
"Malawi";"2001";"554";""
"Malawi";"2000";"583";""
"Malawi";"1999";"577";""
"Malawi";"1998";"568";""
"Malawi";"1997";"556";""
"Malawi";"1996";"541";""
"Malawi";"1995";"505";""
"Malawi";"1994";"430";""
"Malawi";"1993";"473";""
"Malawi";"1992";"425";""
"Malawi";"1991";"454";""
"Malawi";"1990";"413";""
"Malawi";"1989";"391";""
"Malawi";"1988";"391";""
"Malawi";"1987";"390";""
"Malawi";"1986";"397";""
"Malawi";"1985";"411";""
"Malawi";"1984";"398";""
"Malawi";"1983";"377";""
"Malawi";"1982";"359";""
"Malawi";"1981";"339";""
"Malawi";"1980";"336";""
"Malawi";"1979";"317";""
"Malawi";"1978";"289";""
"Malawi";"1977";"255";""
"Malawi";"1976";"236";""
"Malawi";"1975";"220";""
"Malaysia";"2006";"11675";""
"Malaysia";"2005";"10887";""
"Malaysia";"2004";"10232";""
"Malaysia";"2003";"9472";""
"Malaysia";"2002";"8955";""
"Malaysia";"2001";"8622";""
"Malaysia";"2000";"8573";""
"Malaysia";"1999";"7883";""
"Malaysia";"1998";"7496";""
"Malaysia";"1997";"8202";""
"Malaysia";"1996";"7710";""
"Malaysia";"1995";"7057";""
"Malaysia";"1994";"6463";""
"Malaysia";"1993";"5950";""
"Malaysia";"1992";"5435";""
"Malaysia";"1991";"5010";""
"Malaysia";"1990";"4538";""
"Malaysia";"1989";"4114";""
"Malaysia";"1988";"3730";""
"Malaysia";"1987";"3366";""
"Malaysia";"1986";"3189";""
"Malaysia";"1985";"3165";""
"Malaysia";"1984";"3188";""
"Malaysia";"1983";"2928";""
"Malaysia";"1982";"2722";""
"Malaysia";"1981";"2485";""
"Malaysia";"1980";"2178";""
"Malaysia";"1979";"1904";""
"Malaysia";"1978";"1646";""
"Malaysia";"1977";"1475";""
"Malaysia";"1976";"1317";""
"Malaysia";"1975";"1142";""
"Mali";"2006";"1090";""
"Mali";"2005";"1034";""
"Mali";"2004";"974";""
"Mali";"2003";"957";""
"Mali";"2002";"900";""
"Mali";"2001";"875";""
"Mali";"2000";"785";""
"Mali";"1999";"766";""
"Mali";"1998";"727";""
"Mali";"1997";"697";""
"Mali";"1996";"660";""
"Mali";"1995";"645";""
"Mali";"1994";"611";""
"Mali";"1993";"609";""
"Mali";"1992";"625";""
"Mali";"1991";"579";""
"Mali";"1990";"564";""
"Mali";"1989";"568";""
"Mali";"1988";"501";""
"Mali";"1987";"489";""
"Mali";"1986";"490";""
"Mali";"1985";"453";""
"Mali";"1984";"508";""
"Mali";"1983";"481";""
"Mali";"1982";"452";""
"Mali";"1981";"458";""
"Mali";"1980";"449";""
"Mali";"1979";"440";""
"Mali";"1978";"376";""
"Mali";"1977";"365";""
"Mali";"1976";"330";""
"Mali";"1975";"282";""
"Malta";"2005";"19197";""
"Malta";"2004";"18281";""
"Malta";"2003";"18204";""
"Malta";"2002";"18421";""
"Malta";"2001";"17977";""
"Malta";"2000";"17635";""
"Malta";"1999";"16320";""
"Malta";"1998";"15591";""
"Malta";"1997";"14977";""
"Malta";"1996";"14167";""
"Malta";"1995";"13440";""
"Malta";"1994";"12540";""
"Malta";"1993";"11728";""
"Malta";"1992";"11081";""
"Malta";"1991";"10443";""
"Malta";"1990";"9578";""
"Malta";"1989";"8750";""
"Malta";"1988";"7859";""
"Malta";"1987";"7069";""
"Malta";"1986";"6674";""
"Malta";"1985";"6348";""
"Malta";"1984";"5889";""
"Malta";"1983";"5525";""
"Malta";"1982";"5278";""
"Malta";"1981";"4830";""
"Malta";"1980";"4276";""
"Malta";"1979";"3697";""
"Malta";"1978";"3156";""
"Malta";"1977";"2729";""
"Malta";"1976";"2349";""
"Malta";"1975";"1933";""
"Mauritania";"2006";"2500";""
"Mauritania";"2005";"2234";""
"Mauritania";"2004";"2118";""
"Mauritania";"2003";"2022";""
"Mauritania";"2002";"1934";""
"Mauritania";"2001";"1937";""
"Mauritania";"2000";"1894";""
"Mauritania";"1999";"1873";""
"Mauritania";"1998";"1781";""
"Mauritania";"1997";"1762";""
"Mauritania";"1996";"1857";""
"Mauritania";"1995";"1768";""
"Mauritania";"1994";"1620";""
"Mauritania";"1993";"1679";""
"Mauritania";"1992";"1589";""
"Mauritania";"1991";"1563";""
"Mauritania";"1990";"1519";""
"Mauritania";"1989";"1524";""
"Mauritania";"1988";"1433";""
"Mauritania";"1987";"1393";""
"Mauritania";"1986";"1361";""
"Mauritania";"1985";"1288";""
"Mauritania";"1984";"1242";""
"Mauritania";"1983";"1266";""
"Mauritania";"1982";"1203";""
"Mauritania";"1981";"1189";""
"Mauritania";"1980";"1077";""
"Mauritania";"1979";"978";""
"Mauritania";"1978";"883";""
"Mauritania";"1977";"850";""
"Mauritania";"1976";"835";""
"Mauritania";"1975";"746";""
"Mauritius";"2006";"13446";""
"Mauritius";"2005";"12720";""
"Mauritius";"2004";"11903";""
"Mauritius";"2003";"11173";""
"Mauritius";"2002";"10722";""
"Mauritius";"2001";"10348";""
"Mauritius";"2000";"9677";""
"Mauritius";"1999";"9194";""
"Mauritius";"1998";"8674";""
"Mauritius";"1997";"8179";""
"Mauritius";"1996";"7695";""
"Mauritius";"1995";"7253";""
"Mauritius";"1994";"6888";""
"Mauritius";"1993";"6549";""
"Mauritius";"1992";"6134";""
"Mauritius";"1991";"5767";""
"Mauritius";"1990";"5315";""
"Mauritius";"1989";"4873";""
"Mauritius";"1988";"4479";""
"Mauritius";"1987";"4047";""
"Mauritius";"1986";"3631";""
"Mauritius";"1985";"3306";""
"Mauritius";"1984";"3052";""
"Mauritius";"1983";"2892";""
"Mauritius";"1982";"2730";""
"Mauritius";"1981";"2464";""
"Mauritius";"1980";"2181";""
"Mexico";"2006";"11532";""
"Mexico";"2005";"10811";""
"Mexico";"2004";"10312";""
"Mexico";"2003";"9744";""
"Mexico";"2002";"9518";""
"Mexico";"2001";"9372";""
"Mexico";"2000";"9262";""
"Mexico";"1999";"8625";""
"Mexico";"1998";"8300";""
"Mexico";"1997";"7935";""
"Mexico";"1996";"7416";""
"Mexico";"1995";"7030";""
"Mexico";"1994";"7478";""
"Mexico";"1993";"7138";""
"Mexico";"1992";"6969";""
"Mexico";"1991";"6696";""
"Mexico";"1990";"6325";""
"Mexico";"1989";"5906";""
"Mexico";"1988";"5567";""
"Mexico";"1987";"5421";""
"Mexico";"1986";"5283";""
"Mexico";"1985";"5480";""
"Mexico";"1984";"5291";""
"Mexico";"1983";"5028";""
"Mexico";"1982";"5161";""
"Mexico";"1981";"5008";""
"Mexico";"1980";"4310";""
"Mexico";"1979";"3707";""
"Mexico";"1978";"3202";""
"Mexico";"1977";"2821";""
"Mexico";"1976";"2638";""
"Mexico";"1975";"2458";""
"Micronesia, Federated States of";"2006";"7305";""
"Micronesia, Federated States of";"2005";"7179";""
"Micronesia, Federated States of";"2004";"6916";""
"Micronesia, Federated States of";"2003";"7105";""
"Micronesia, Federated States of";"2002";"6792";""
"Micronesia, Federated States of";"2001";"6620";""
"Micronesia, Federated States of";"2000";"6464";""
"Micronesia, Federated States of";"1999";"5832";""
"Micronesia, Federated States of";"1998";"5914";""
"Micronesia, Federated States of";"1997";"5999";""
"Micronesia, Federated States of";"1996";"6186";""
"Micronesia, Federated States of";"1995";"6311";""
"Micronesia, Federated States of";"1994";"6108";""
"Micronesia, Federated States of";"1993";"6132";""
"Micronesia, Federated States of";"1992";"5678";""
"Micronesia, Federated States of";"1991";"5475";""
"Micronesia, Federated States of";"1990";"5049";""
"Micronesia, Federated States of";"1989";"4796";""
"Micronesia, Federated States of";"1988";"4563";""
"Micronesia, Federated States of";"1987";"4398";""
"Micronesia, Federated States of";"1986";"4329";""
"Moldova";"2006";"2489";""
"Moldova";"2005";"2298";""
"Moldova";"2004";"2050";""
"Moldova";"2003";"1836";""
"Moldova";"2002";"1664";""
"Moldova";"2001";"1496";""
"Moldova";"2000";"1358";""
"Moldova";"1999";"1285";""
"Moldova";"1998";"1294";""
"Moldova";"1997";"1353";""
"Moldova";"1996";"1297";""
"Moldova";"1995";"1333";""
"Moldova";"1994";"1319";""
"Moldova";"1993";"1865";""
"Moldova";"1992";"1845";""
"Moldova";"1991";"2548";""
"Moldova";"1990";"2940";""
"Moldova";"1989";"2914";""
"Moldova";"1988";"2690";""
"Moldova";"1987";"2577";""
"Moldova";"1986";"2499";""
"Moldova";"1985";"2287";""
"Moldova";"1984";"2367";""
"Moldova";"1983";"2231";""
"Moldova";"1982";"2080";""
"Moldova";"1981";"1774";""
"Moldova";"1980";"1650";""
"Mongolia";"2006";"2353";""
