"Country or Area";"Year";"Value";"Value Footnotes"
"Libyan Arab Jamahiriya";"1977";"5042299904";""
"Libyan Arab Jamahiriya";"1976";"4650899968";""
"Libyan Arab Jamahiriya";"1975";"3780000000";""
"Libyan Arab Jamahiriya";"1974";"3517440000";""
"Libyan Arab Jamahiriya";"1973";"4109590016";""
"Libyan Arab Jamahiriya";"1972";"4064570112";""
"Libyan Arab Jamahiriya";"1971";"4680849920";""
"Libyan Arab Jamahiriya";"1970";"4996080128";""
"Libyan Arab Jamahiriya";"1969";"4760399872";""
"Libyan Arab Jamahiriya";"1968";"4209469952";""
"Libyan Arab Jamahiriya";"1967";"3144590080";""
"Libyan Arab Jamahiriya";"1966";"2830159872";""
"Libyan Arab Jamahiriya";"1965";"2386459904";""
"Libyan Arab Jamahiriya";"1964";"1862255744";""
"Libyan Arab Jamahiriya";"1963";"1283679616";""
"Libyan Arab Jamahiriya";"1962";"950730304";""
"Libyan Arab Jamahiriya";"1961";"717398912";""
"Libyan Arab Jamahiriya";"1960";"652799168";""
"Lithuania";"2006";"71293198336";""
"Lithuania";"2005";"66315399168";""
"Lithuania";"2004";"61655801856";""
"Lithuania";"2003";"57450598400";""
"Lithuania";"2002";"52078198784";""
"Lithuania";"2001";"48708898816";""
"Lithuania";"2000";"45673701376";""
"Lithuania";"1999";"43951726592";""
"Lithuania";"1998";"44709879808";""
"Lithuania";"1997";"41676165120";""
"Lithuania";"1996";"38946832384";""
"Lithuania";"1995";"37206601728";""
"Lithuania";"1994";"36021465088";""
"Lithuania";"1993";"39920082944";""
"Lithuania";"1992";"47652601856";""
"Lithuania";"1991";"60518137856";""
"Lithuania";"1990";"64159621120";""
